InstitutionID,SecurityTicker,SharesHeld,ReportDate
002108-E,DNA,66804,20080331
002108-E,TRP,1100,20070930
002108-E,TRP,1100,20071231
002108-E,TRP,1100,20080331
002108-E,HIG,400,20070930
002108-E,HIG,400,20071231
002108-E,HIG,408,20080331
002108-E,BOBJY,45,20070930
002108-E,CB.XX2,124946,20061231
002108-E,CB.XX2,121564,20070331
002108-E,CB.XX2,121419,20070630
002108-E,CB.XX2,121519,20070930
002108-E,CB.XX2,120784,20071231
002108-E,CB.XX2,121394,20080331
002108-E,MSB,9500,20061231
002108-E,MSB,9500,20070331
002108-E,MSB,9500,20070930
002108-E,MSB,9500,20071231
002108-E,MSB,9500,20080331
002108-E,PSO,20,20071231
002108-E,NCR,609213,20061231
002108-E,NCR,601734,20070331
002108-E,NCR,581505,20070630
002108-E,NCR,610884,20070930
002108-E,NCR,656233,20071231
002108-E,NCR,448800,20080331
002108-E,GS.PRA,12000,20061231
002108-E,GS.PRA,12000,20070331
002108-E,GS.PRA,12000,20070630
002108-E,GES,55,20071231
002108-E,XTO,900,20070930
002108-E,XTO,1124,20071231
002108-E,UL,116355,20061231
002108-E,UL,76680,20070331
002108-E,UL,60687,20070630
002108-E,UL,60125,20070930
002108-E,UL,58901,20071231
002108-E,UL,51925,20080331
002108-E,LIFE.XX5,25,20071231
002108-E,DELL,480,20070930
002108-E,DELL,67,20071231
002108-E,DELL,3740,20080331
002108-E,PFG,78,20070930
002108-E,COV,17925,20070630
002108-E,COV,45079,20070930
002108-E,COV,44934,20071231
002108-E,COV,45418,20080331
002108-E,TEVA,8000,20061231
002108-E,TEVA,6200,20070630
002108-E,TEVA,7200,20070930
002108-E,TEVA,7200,20071231
002108-E,TEVA,8460,20080331
002108-E,MTW,271,20071231
002108-E,PHH,3,20070930
002108-E,PHH,3,20071231
002108-E,PHH,2,20080331
002108-E,NCC.PRB,1199,20070630
002108-E,MTLQQ,327,20080331
002108-E,HAYN,4000,20070331
002108-E,TM,150,20080331
002108-E,CP,4650,20061231
002108-E,CP,5130,20070331
002108-E,CP,5006,20070630
002108-E,CP,4316,20070930
002108-E,CP,3966,20071231
002108-E,CP,3856,20080331
002108-E,FOSL,107,20071231
002108-E,BFS,2000,20070930
002108-E,BFS,2000,20071231
002108-E,XL.PRB,9950,20061231
002108-E,XL.PRB,9700,20070331
002108-E,XL.PRB,9700,20070630
002108-E,CHG,2000,20070930
002108-E,CHG,2000,20071231
002108-E,CHG,2000,20080331
002108-E,HCN,300,20071231
002108-E,HCN,300,20080331
002108-E,QQQ,2000,20070930
002108-E,QQQ,2000,20071231
002108-E,QQQ,2000,20080331
002108-E,VMED,138,20080331
002108-E,WTFC,89210,20061231
002108-E,WTFC,75750,20070331
002108-E,WTFC,54600,20070630
002108-E,WTFC,51360,20070930
002108-E,WTFC,23420,20071231
002108-E,WTFC,9660,20080331
002108-E,AVP,522859,20061231
002108-E,AVP,490171,20070331
002108-E,AVP,474173,20070630
002108-E,AVP,479562,20070930
002108-E,AVP,491726,20071231
002108-E,AVP,511133,20080331
002108-E,Q.XX1,354,20070930
002108-E,Q.XX1,354,20071231
002108-E,Q.XX1,1474,20080331
002108-E,EMC,23280,20061231
002108-E,EMC,358830,20070331
002108-E,EMC,441430,20070630
002108-E,EMC,704115,20070930
002108-E,EMC,937736,20071231
002108-E,EMC,812369,20080331
002108-E,VOD,656,20070930
002108-E,VOD,687,20071231
002108-E,VOD,700,20080331
002108-E,AIBYY,62,20070930
002108-E,AIBYY,62,20071231
002108-E,JCI,41700,20070331
002108-E,JCI,17925,20070630
002108-E,JCI,60,20070930
002108-E,JCI,50,20071231
002108-E,JCI,153,20080331
002108-E,WFC,31369,20061231
002108-E,WFC,37392,20070331
002108-E,WFC,33952,20070630
002108-E,WFC,35536,20070930
002108-E,WFC,50010,20071231
002108-E,WFC,45363,20080331
002108-E,DE,560,20070930
002108-E,DE,1120,20071231
002108-E,DE,1250,20080331
002108-E,MWV,6000,20070630
002108-E,MWV,5049,20070930
002108-E,MWV,5320,20071231
002108-E,MWV,5435,20080331
002108-E,MUB,250,20080331
002108-E,RTN,435,20070930
002108-E,RTN,547,20071231
002108-E,RTN,341,20080331
002108-E,NVS,713,20070930
002108-E,NVS,732,20071231
002108-E,NVS,713,20080331
002108-E,S.XX1,5575,20070930
002108-E,S.XX1,11947,20071231
002108-E,S.XX1,727,20080331
002108-E,MIC,1050,20070930
002108-E,MIC,1050,20071231
002108-E,MIC,300,20080331
002108-E,BSX,13652,20061231
002108-E,BSX,10060,20070331
002108-E,BSX,10060,20070630
002108-E,BSX,6060,20070930
002108-E,BSX,5060,20071231
002108-E,BSX,5338,20080331
002108-E,RHI,165,20070930
002108-E,RHI,165,20071231
002108-E,RHI,165,20080331
002108-E,TRV,126542,20061231
002108-E,TRV,116487,20070331
002108-E,TRV,108089,20070630
002108-E,TRV,142267,20070930
002108-E,TRV,140787,20071231
002108-E,TRV,76417,20080331
002108-E,PBKS,740,20070930
002108-E,PBKS,740,20071231
002108-E,CMC,58,20071231
002108-E,ATVI,90,20071231
002108-E,WMB,21420,20061231
002108-E,WMB,21110,20070331
002108-E,WMB,21110,20070630
002108-E,WMB,21110,20070930
002108-E,WMB,20400,20071231
002108-E,WMB,19613,20080331
002108-E,NST,1200,20070930
002108-E,NST,1200,20071231
002108-E,NST,1200,20080331
002108-E,CCK,565515,20061231
002108-E,CCK,528580,20070331
002108-E,CCK,481665,20070630
002108-E,CCK,588385,20070930
002108-E,CCK,586590,20071231
002108-E,CCK,354240,20080331
002108-E,ALSK,3000,20080331
002108-E,ETP,2100,20070930
002108-E,ETP,2600,20071231
002108-E,ETP,2600,20080331
002108-E,SXL,24900,20061231
002108-E,SXL,29560,20070331
002108-E,SXL,34360,20070630
002108-E,SXL,32860,20070930
002108-E,SXL,31060,20071231
002108-E,SXL,30460,20080331
002108-E,CYBI,2000,20070930
002108-E,CYBI,2000,20071231
002108-E,CYBI,2000,20080331
002108-E,AXS,50,20070930
002108-E,MAN,22,20071231
002108-E,FRK,933530,20061231
002108-E,FRK,645902,20070331
002108-E,FRK,280923,20070630
002108-E,FRK,126785,20070930
002108-E,SPR,28,20071231
002108-E,CHKP,36,20071231
002108-E,MAS,14280,20061231
002108-E,MAS,9680,20070331
002108-E,MAS,300,20070930
002108-E,MAS,300,20071231
002108-E,MAS,300,20080331
002108-E,BCR,28,20070930
002108-E,BCR,28,20071231
002108-E,BCR,28,20080331
002108-E,FPIC,8,20080331
002108-E,TTM,14,20071231
002108-E,STJ,9133,20061231
002108-E,STJ,8848,20070331
002108-E,STJ,6500,20070630
002108-E,STJ,6500,20070930
002108-E,STJ,6540,20071231
002108-E,STJ,6500,20080331
002108-E,PRE,16,20080331
002108-E,IP,33500,20061231
002108-E,IP,34800,20070331
002108-E,IP,34800,20070630
002108-E,IP,34800,20070930
002108-E,IP,24800,20071231
002108-E,IP,24800,20080331
002108-E,RDS.A,22259,20061231
002108-E,RDS.A,20786,20070331
002108-E,RDS.A,21771,20070630
002108-E,RDS.A,21121,20070930
002108-E,RDS.A,21009,20071231
002108-E,RDS.A,17271,20080331
002108-E,SEE,850,20070930
002108-E,SEE,759,20071231
002108-E,SEE,3480,20080331
002108-E,VALE,12300,20070930
002108-E,VALE,29780,20071231
002108-E,VALE,31080,20080331
002108-E,TSN,103,20070930
002108-E,TSN,103,20071231
002108-E,TSN,103,20080331
002108-E,BRO,4100,20070930
002108-E,BRO,4100,20071231
002108-E,BRO,2668,20080331
002108-E,SAN,42,20071231
002108-E,EGN,74,20071231
002108-E,SNH,40,20071231
002108-E,SBUX,2600,20070930
002108-E,WWYWB,5104,20061231
002108-E,WWYWB,4787,20070331
002108-E,WWYWB,4712,20070630
002108-E,PBCT,110,20070930
002108-E,PBCT,1000,20080331
002108-E,SO,3000,20070930
002108-E,SO,3000,20071231
002108-E,SO,3000,20080331
002108-E,BMY,15566,20061231
002108-E,BMY,13606,20070331
002108-E,BMY,13936,20070630
002108-E,BMY,15696,20070930
002108-E,BMY,16961,20071231
002108-E,BMY,14576,20080331
002108-E,WYNN,26,20071231
002108-E,ICE,50,20071231
002108-E,COL,400,20070930
002108-E,COL,463,20071231
002108-E,COL,100,20080331
002108-E,RHHBY,20150,20061231
002108-E,RHHBY,20150,20070331
002108-E,RHHBY,17000,20070630
002108-E,CVG,38,20071231
002108-E,AON,30,20070930
002108-E,AON,102,20071231
002108-E,WCC,49,20071231
002108-E,SPL,55610,20061231
002108-E,SPL,25610,20070331
002108-E,SPL,25610,20070630
002108-E,SPL,25610,20070930
002108-E,SPL,36171,20071231
002108-E,SPL,12592,20080331
002108-E,GS,93695,20061231
002108-E,GS,96560,20070331
002108-E,GS,93023,20070630
002108-E,GS,97573,20070930
002108-E,GS,81808,20071231
002108-E,GS,42370,20080331
002108-E,VEOEY,5000,20061231
002108-E,VEOEY,5000,20070331
002108-E,VEOEY,17995,20070630
002108-E,VEOEY,22909,20070930
002108-E,VEOEY,22899,20071231
002108-E,VEOEY,21757,20080331
002108-E,EXC,254667,20061231
002108-E,EXC,260120,20070331
002108-E,EXC,257319,20070630
002108-E,EXC,259163,20070930
002108-E,EXC,265740,20071231
002108-E,EXC,279397,20080331
002108-E,DCM,145,20071231
002108-E,SIAL,70128,20061231
002108-E,SIAL,73994,20070331
002108-E,SIAL,73179,20070630
002108-E,SIAL,75851,20070930
002108-E,SIAL,74757,20071231
002108-E,SIAL,69010,20080331
002108-E,CAM,400,20070930
002108-E,CAM,1700,20071231
002108-E,CAM,1280,20080331
002108-E,IM,71,20071231
002108-E,PCL,9411,20061231
002108-E,PCL,12322,20070331
002108-E,PCL,14683,20070630
002108-E,PCL,15844,20070930
002108-E,PCL,16854,20071231
002108-E,PCL,17226,20080331
002108-E,FDX,81581,20061231
002108-E,FDX,81255,20070331
002108-E,FDX,79735,20070630
002108-E,FDX,80327,20070930
002108-E,FDX,78997,20071231
002108-E,FDX,74622,20080331
002108-E,ARW,23,20071231
002108-E,BBBY,800,20070930
002108-E,BBBY,800,20071231
002108-E,BBBY,40,20080331
002108-E,UN,45,20071231
002108-E,UN,181,20080331
002108-E,CVH,35,20071231
002108-E,VRSN,55300,20070630
002108-E,VRSN,55300,20070930
002108-E,VRSN,41700,20071231
002108-E,VRSN,41700,20080331
002108-E,STRZA,1140,20070930
002108-E,STRZA,1140,20071231
002108-E,STRZA,1140,20080331
002108-E,XOM,273203,20061231
002108-E,XOM,266801,20070331
002108-E,XOM,267773,20070630
002108-E,XOM,261319,20070930
002108-E,XOM,270233,20071231
002108-E,XOM,242717,20080331
002108-E,VAR,737,20070930
002108-E,VAR,700,20071231
002108-E,VAR,300,20080331
002108-E,MER.PRM,22000,20070630
002108-E,KSP,2000,20070930
002108-E,KSP,2500,20071231
002108-E,KSP,2500,20080331
002108-E,BK,11955,20061231
002108-E,BK,11410,20070331
002108-E,BK,11410,20070630
002108-E,BK,12803,20070930
002108-E,BK,12005,20071231
002108-E,BK,7012,20080331
002108-E,FTR,476,20070930
002108-E,FTR,476,20071231
002108-E,FTR,476,20080331
002108-E,PGR,238,20070930
002108-E,LNC,44,20070930
002108-E,LNC,69,20071231
002108-E,LNC,44,20080331
002108-E,TEL,17925,20070630
002108-E,TEL,60,20070930
002108-E,TEL,50,20071231
002108-E,TEL,176,20080331
002108-E,ORCL,18004,20061231
002108-E,ORCL,15504,20070331
002108-E,ORCL,20704,20070630
002108-E,ORCL,20504,20070930
002108-E,ORCL,21422,20071231
002108-E,ORCL,19854,20080331
002108-E,INFY,300,20071231
002108-E,INFY,300,20080331
002108-E,FITB,588,20070930
002108-E,ASH,1000,20070930
002108-E,ASH,1000,20071231
002108-E,ASH,1000,20080331
002108-E,WPPGY,45,20071231
002108-E,WPPGY,62,20080331
002108-E,LMDIA,4560,20080331
002108-E,KMX,151,20080331
002108-E,AXAHY,32,20071231
002108-E,SNP,1000,20070930
002108-E,SNP,1000,20071231
002108-E,SNP,1000,20080331
002108-E,FAX,13300,20070930
002108-E,FAX,13300,20071231
002108-E,FAX,6300,20080331
002108-E,DRIV,900,20070930
002108-E,DRIV,900,20071231
002108-E,OIHYL,1000,20070930
002108-E,OIHYL,1000,20071231
002108-E,ERIC,380,20070930
002108-E,ERIC,380,20071231
002108-E,IFN,1433,20070930
002108-E,IFN,1433,20071231
002108-E,IFN,400,20080331
002108-E,MTU,44,20071231
002108-E,KATE,192,20070930
002108-E,TRXBQ,7,20070930
002108-E,TRXBQ,7,20071231
002108-E,TRXBQ,7,20080331
002108-E,MKL,22,20070930
002108-E,MKL,15,20080331
002108-E,FCE.A,75,20070930
002108-E,FCE.A,75,20071231
002108-E,FCE.A,75,20080331
002108-E,SLM,300,20070930
002108-E,SLM,300,20071231
002108-E,SLM,407,20080331
002108-E,CTXS,55,20071231
002108-E,NHI,1250,20070930
002108-E,NHI,1250,20071231
002108-E,WU,410688,20061231
002108-E,WU,603640,20070331
002108-E,WU,486750,20070630
002108-E,WU,533743,20070930
002108-E,WU,400236,20071231
002108-E,WU,267204,20080331
002108-E,PFE,652391,20061231
002108-E,PFE,657445,20070331
002108-E,PFE,719685,20070630
002108-E,PFE,735912,20070930
002108-E,PFE,720587,20071231
002108-E,PFE,809768,20080331
002108-E,CVS,66470,20061231
002108-E,CVS,59727,20070331
002108-E,CVS,17460,20070630
002108-E,CVS,17526,20070930
002108-E,CVS,17960,20071231
002108-E,CVS,16215,20080331
002108-E,SNPS,76,20070930
002108-E,SNPS,76,20071231
002108-E,SNPS,76,20080331
002108-E,SHLD,14472,20061231
002108-E,SHLD,14472,20070331
002108-E,SHLD,14472,20070630
002108-E,SHLD,13952,20070930
002108-E,SHLD,12057,20071231
002108-E,SHLD,11557,20080331
002108-E,SIVB,24,20070930
002108-E,RF,5700,20061231
002108-E,RF,8396,20070331
002108-E,RF,5696,20070930
002108-E,RF,5696,20071231
002108-E,RF,5696,20080331
002108-E,AGN,184,20080331
002108-E,BG,530257,20061231
002108-E,BG,548053,20070331
002108-E,BG,322114,20070630
002108-E,BG,287229,20070930
002108-E,BG,279295,20071231
002108-E,BG,271334,20080331
002108-E,CTDBQ,674,20070930
002108-E,CTDBQ,654,20071231
002108-E,CTDBQ,179,20080331
002108-E,TECH,41,20070930
002108-E,IWM,850,20070930
002108-E,IWM,450,20071231
002108-E,XEL,30436,20061231
002108-E,XEL,30436,20070331
002108-E,XEL,27557,20070630
002108-E,XEL,27380,20070930
002108-E,XEL,27380,20071231
002108-E,XEL,27380,20080331
002108-E,NS,1023,20070930
002108-E,NS,1023,20071231
002108-E,NS,1023,20080331
002108-E,RDS.B,13,20071231
002108-E,MIPS,846,20070930
002108-E,MIPS,846,20071231
002108-E,MIPS,846,20080331
002108-E,OKS,810,20070930
002108-E,OKS,810,20071231
002108-E,OKS,810,20080331
002108-E,UHS,313,20070930
002108-E,CNX,1075685,20061231
002108-E,CNX,728878,20070331
002108-E,CNX,684735,20070630
002108-E,CNX,698796,20070930
002108-E,CNX,702677,20071231
002108-E,CNX,502447,20080331
002108-E,UGI,82,20070930
002108-E,WAMUQ,200,20070930
002108-E,RIG,30978,20061231
002108-E,RIG,32878,20070331
002108-E,RIG,205398,20070630
002108-E,RIG,229896,20070930
002108-E,RIG,179594,20071231
002108-E,RIG,116290,20080331
002108-E,PNC,81565,20061231
002108-E,PNC,78875,20070331
002108-E,PNC,79134,20070630
002108-E,PNC,75857,20070930
002108-E,PNC,78283,20071231
002108-E,PNC,69686,20080331
002108-E,MEI,63,20071231
002108-E,IVZ,38,20080331
002108-E,HME,400,20071231
002108-E,HME,500,20080331
002108-E,AB,66998,20061231
002108-E,AB,66998,20070331
002108-E,AB,66998,20070630
002108-E,AB,66998,20070930
002108-E,AB,66998,20071231
002108-E,AB,66698,20080331
002108-E,FOX,224743,20061231
002108-E,FOX,233943,20070331
002108-E,FOX,235852,20070630
002108-E,FOX,229290,20070930
002108-E,FOX,196805,20071231
002108-E,FOX,146593,20080331
002108-E,MCI,1600,20070930
002108-E,MCI,1600,20071231
002108-E,AMX,11500,20061231
002108-E,AMX,9800,20070331
002108-E,AMX,11350,20070630
002108-E,AMX,11950,20070930
002108-E,AMX,12341,20071231
002108-E,AMX,12260,20080331
002108-E,NTRI,18,20071231
002108-E,GDV,268,20080331
002108-E,GEA,43000,20061231
002108-E,GEA,43000,20070331
002108-E,GEA,43000,20070630
002108-E,NWL,3300,20070930
002108-E,NWL,3331,20071231
002108-E,NWL,3373,20080331
002108-E,DEO,389,20070930
002108-E,DEO,25,20080331
002108-E,EP,168,20071231
002108-E,CSCO,33469,20061231
002108-E,CSCO,41515,20070331
002108-E,CSCO,51300,20070630
002108-E,CSCO,61150,20070930
002108-E,CSCO,62885,20071231
002108-E,CSCO,62482,20080331
002108-E,PLUG,171,20070930
002108-E,PLUG,171,20071231
002108-E,PLUG,171,20080331
002108-E,CBG,5000,20070930
002108-E,CBE,17,20071231
002108-E,PHG,31,20071231
002108-E,UTX,982360,20061231
002108-E,UTX,970000,20070331
002108-E,UTX,945335,20070630
002108-E,UTX,970190,20070930
002108-E,UTX,879698,20071231
002108-E,UTX,694926,20080331
002108-E,IRM,82,20070930
002108-E,IRM,85,20080331
002108-E,SEIC,202,20071231
002108-E,KSS,8351,20061231
002108-E,KSS,490,20070930
002108-E,KSS,514,20071231
002108-E,KSS,1220,20080331
002108-E,DIS,10998,20061231
002108-E,DIS,12299,20070331
002108-E,DIS,11751,20070630
002108-E,DIS,11648,20070930
002108-E,DIS,11648,20071231
002108-E,DIS,2803,20080331
002108-E,APAGF,2900,20061231
002108-E,APAGF,2900,20070331
002108-E,APAGF,2900,20070630
002108-E,APAGF,2900,20070930
002108-E,APAGF,11600,20071231
002108-E,APAGF,11600,20080331
002108-E,ITW,50336,20061231
002108-E,ITW,46892,20070331
002108-E,ITW,45492,20070630
002108-E,ITW,46532,20070930
002108-E,ITW,46566,20071231
002108-E,ITW,45577,20080331
002108-E,REPYY,23,20071231
002108-E,VFC,600,20070930
002108-E,VFC,1000,20071231
002108-E,VFC,1000,20080331
002108-E,EWJ,580,20070930
002108-E,EWJ,580,20071231
002108-E,EWJ,580,20080331
002108-E,CLI,1430,20070930
002108-E,CLI,1430,20071231
002108-E,CLI,1430,20080331
002108-E,CHZ.XX1,133761,20061231
002108-E,CHZ.XX1,133158,20070331
002108-E,CHZ.XX1,117192,20070630
002108-E,CHZ.XX1,77901,20070930
002108-E,CHZ.XX1,77900,20071231
002108-E,NYNY,1000,20080331
002108-E,BAC.PRB,9050,20061231
002108-E,BAC.PRB,9050,20070331
002108-E,BAC.PRB,9050,20070630
002108-E,FTI,42,20070930
002108-E,FDC.XX2,239069,20061231
002108-E,FDC.XX2,245282,20070331
002108-E,FDC.XX2,11116,20070630
002108-E,HSBC.PRA,1000,20070930
002108-E,XLNX,70,20071231
002108-E,M,174312,20061231
002108-E,M,146793,20070331
002108-E,M,142214,20070630
002108-E,M,91352,20070930
002108-E,M,80391,20071231
002108-E,M,77164,20080331
002108-E,MER,32145,20061231
002108-E,MER,27155,20070331
002108-E,MER,22155,20070630
002108-E,MER,17905,20070930
002108-E,MER,16683,20071231
002108-E,MER,730,20080331
002108-E,PAY,43,20071231
002108-E,BBY,234,20071231
002108-E,BBY,200,20080331
002108-E,HSY,2300,20070930
002108-E,HSY,2364,20071231
002108-E,HSY,100,20080331
002108-E,VMC,970,20070930
002108-E,VMC,39892,20071231
002108-E,VMC,40311,20080331
002108-E,PPG,1700,20070930
002108-E,PPG,1700,20071231
002108-E,PPG,1585,20080331
002108-E,BIDU,250,20080331
002108-E,CAL,35,20071231
002108-E,FGP,500,20070930
002108-E,FGP,500,20071231
002108-E,FGP,500,20080331
002108-E,DFS,19125,20070930
002108-E,DFS,12051,20071231
002108-E,DFS,7244,20080331
002108-E,PH,19,20070930
002108-E,PH,15,20071231
002108-E,JAKK,200,20070930
002108-E,JAKK,200,20071231
002108-E,JAKK,200,20080331
002108-E,HLT.XX1,1040,20070930
002108-E,BCS.PRA,400,20071231
002108-E,ETFC,199,20080331
002108-E,NFX,35,20070930
002108-E,WTS,211,20070930
002108-E,LEHMQ,7893,20061231
002108-E,LEHMQ,5233,20070331
002108-E,LEHMQ,4923,20070630
002108-E,LEHMQ,5843,20070930
002108-E,LEHMQ,5878,20071231
002108-E,LEHMQ,5857,20080331
002108-E,RX,6000,20070930
002108-E,RX,4600,20071231
002108-E,RX,3200,20080331
002108-E,GSK,499029,20061231
002108-E,GSK,558886,20070331
002108-E,GSK,557826,20070630
002108-E,GSK,565308,20070930
002108-E,GSK,563113,20071231
002108-E,GSK,380817,20080331
002108-E,STT,4635,20070331
002108-E,STT,4635,20070630
002108-E,STT,7585,20070930
002108-E,STT,7160,20071231
002108-E,STT,7085,20080331
002108-E,NEU,400,20070930
002108-E,NEU,400,20071231
002108-E,AU,87,20070930
002108-E,AU,87,20071231
002108-E,AU,87,20080331
002108-E,RSG,71,20070930
002108-E,BT,850,20080331
002108-E,EMR,391597,20061231
002108-E,EMR,477571,20070331
002108-E,EMR,739927,20070630
002108-E,EMR,714228,20070930
002108-E,EMR,612016,20071231
002108-E,EMR,394855,20080331
002108-E,ETN,854092,20061231
002108-E,ETN,560282,20070331
002108-E,ETN,496632,20070630
002108-E,ETN,507641,20070930
002108-E,ETN,516524,20071231
002108-E,ETN,410031,20080331
002108-E,CDNS,99,20070930
002108-E,CDNS,72,20071231
002108-E,AET,950,20070930
002108-E,AET,950,20071231
002108-E,AET,248,20080331
002108-E,OLN,14010,20061231
002108-E,OLN,10591,20070331
002108-E,OLN,6491,20070930
002108-E,OLN,4201,20071231
002108-E,OLN,4200,20080331
002108-E,DXB,24600,20070630
002108-E,AINV,250,20080331
002108-E,OMC,436,20070930
002108-E,OMC,33,20071231
002108-E,FLEX,273,20071231
002108-E,FLEX,447,20080331
002108-E,COP,1216722,20061231
002108-E,COP,992579,20070331
002108-E,COP,1013725,20070630
002108-E,COP,1052116,20070930
002108-E,COP,1030055,20071231
002108-E,COP,836548,20080331
002108-E,CYT,426,20071231
002108-E,CYT,426,20080331
002108-E,NVO,500,20080331
002108-E,SYMC,15660,20061231
002108-E,SYMC,82,20071231
002108-E,NXY,18000,20061231
002108-E,NXY,18000,20070331
002108-E,NXY,36000,20070630
002108-E,NXY,36000,20070930
002108-E,NXY,36000,20071231
002108-E,NXY,36000,20080331
002108-E,BAM.A,169,20070930
002108-E,BAM.A,169,20071231
002108-E,BAM.A,169,20080331
002108-E,WHR,62280,20070630
002108-E,WHR,70590,20070930
002108-E,WHR,303687,20071231
002108-E,WHR,141250,20080331
002108-E,APOL,162,20071231
002108-E,VIAV,5,20070930
002108-E,VIAV,1,20071231
002108-E,VIAV,1,20080331
002108-E,OHAI,258,20080331
002108-E,TDS.S,46,20070930
002108-E,TDS.S,46,20071231
002108-E,TDS.S,46,20080331
002108-E,COF,214833,20061231
002108-E,COF,86372,20070331
002108-E,COF,75726,20070630
002108-E,COF,695,20070930
002108-E,COF,603,20071231
002108-E,COF,603,20080331
002108-E,BGC,40,20071231
002108-E,D,23811,20061231
002108-E,D,25826,20070331
002108-E,D,25826,20070630
002108-E,D,24546,20070930
002108-E,D,49608,20071231
002108-E,D,49358,20080331
002108-E,F,12748,20070331
002108-E,F,12748,20070630
002108-E,F,12748,20070930
002108-E,F,12748,20071231
002108-E,F,15777,20080331
002108-E,INTU,58,20080331
002108-E,HSH,150,20071231
002108-E,WRB,2100,20070930
002108-E,WRB,2159,20071231
002108-E,WRB,2100,20080331
002108-E,HON,629542,20061231
002108-E,HON,608111,20070331
002108-E,HON,588982,20070630
002108-E,HON,578631,20070930
002108-E,HON,570905,20071231
002108-E,HON,567891,20080331
002108-E,DTEGY,143,20071231
002108-E,CNVR,95,20071231
002108-E,MCK,296,20070930
002108-E,MCK,296,20071231
002108-E,MCK,296,20080331
002108-E,WIN,9586,20070930
002108-E,WIN,9581,20071231
002108-E,WIN,9459,20080331
002108-E,WAT,584,20070930
002108-E,WAT,597,20071231
002108-E,WAT,584,20080331
002108-E,CL,15700,20061231
002108-E,CL,15700,20070331
002108-E,CL,15700,20070630
002108-E,CL,13700,20070930
002108-E,CL,13727,20071231
002108-E,CL,5200,20080331
002108-E,PFBC,150,20070930
002108-E,AEO,2193,20070930
002108-E,AEO,2383,20071231
002108-E,AEO,91338,20080331
002108-E,IVE,1020,20080331
002108-E,CPS.XX2,47,20071231
002108-E,MLM,700,20070930
002108-E,MLM,1000,20071231
002108-E,MLM,1000,20080331
002108-E,BAX,437,20080331
002108-E,SPY,11220,20070630
002108-E,SPY,10950,20070930
002108-E,SPY,21150,20071231
002108-E,SPY,950,20080331
002108-E,JAVA,19000,20070331
002108-E,JAVA,19000,20070630
002108-E,JAVA,34306,20070930
002108-E,JAVA,8500,20071231
002108-E,JAVA,8501,20080331
002108-E,ALR,56,20071231
002108-E,HAL,1800,20070930
002108-E,HAL,1445,20071231
002108-E,HAL,2358,20080331
002108-E,IFNNY,324,20071231
002108-E,IGT.XX1,46,20071231
002108-E,TIF,9760,20061231
002108-E,TIF,9450,20070331
002108-E,TIF,7750,20070630
002108-E,TIF,7799,20070930
002108-E,TIF,6265,20071231
002108-E,TIF,1377,20080331
002108-E,TWC,121,20080331
002108-E,RHDCQ,40,20070930
002108-E,AHC,1780,20080331
002108-E,GENZ,300,20070930
002108-E,GENZ,323,20071231
002108-E,GENZ,1200,20080331
002108-E,AV.XX1,14,20070930
002108-E,KR,700,20070930
002108-E,KR,767,20071231
002108-E,KR,700,20080331
002108-E,IR,84354,20061231
002108-E,IR,86207,20070331
002108-E,IR,83687,20070630
002108-E,IR,85002,20070930
002108-E,IR,83032,20071231
002108-E,IR,45144,20080331
002108-E,CMCSA,274344,20061231
002108-E,CMCSA,370006,20070331
002108-E,CMCSA,358762,20070630
002108-E,CMCSA,452678,20070930
002108-E,CMCSA,439919,20071231
